sample_id,concentration_Bq_m3,net_signal_counts,total_signal_counts,threshold_counts,detected,time_to_detection_s,localization_error_m,run_name
27,0.0001888148379786246,163.5688423209045,7465.853472296393,7556.8346299754885,False,,29.350211716627964,quick_check
28,0.0002446717058989813,273.20576867789345,7246.267828362967,7227.612059685073,True,214.75146918638862,61.968393068537935,quick_check
29,0.00041737812438441655,418.34499970628644,7770.629143232955,7606.834143526669,True,361.8953522741931,21.589945053288602,quick_check
30,0.00016789909117237138,156.02087353303605,7536.878781482344,7635.407907949308,False,,31.698687192138372,quick_check
31,0.00037742299342081906,402.04737388437735,7505.40158760683,7357.904213722452,True,645.0989206335454,85.97907863857301,quick_check
32,0.0003147245565715466,301.70084050017897,7452.899388975022,7405.748548474843,True,494.4290134287786,59.81152281547084,quick_check
33,0.0002871096796084121,282.09928591641534,7690.62005117223,7663.070765255815,True,280.10864616385123,19.852853046975934,quick_check
34,0.0003082869398994805,277.6079286721333,7456.552268859415,7433.4943401872815,True,262.03805444625044,11.938012871393154,quick_check
35,6.496635837715505e-05,63.43857315043931,7241.507756650605,7432.619183500166,False,,58.18021737118585,quick_check
36,0.0001706757741820208,142.75739953299362,7503.769053675115,7615.561654142121,False,,58.724563266640914,quick_check
37,0.00035212420759491564,341.60656188540264,7417.2069910624805,7330.150429177078,True,345.9540447547993,22.38009722546782,quick_check
38,0.0007133507087994385,725.3972995395195,7981.3389804003755,7510.491680860856,True,325.5690540969409,28.574102688863334,quick_check
39,0.00033324229603719045,287.75492082949347,7633.07251995843,7599.867599128937,True,242.5426837339711,98.77770161590236,quick_check
40,0.0007180330002452275,622.7836759422751,7926.411076768047,7558.177400825772,True,319.02931269672115,15.58582973179127,quick_check
41,0.00014100932957501725,133.97819928114643,7472.094015683629,7592.665816402482,False,,13.32795960259794,quick_check
42,0.00022520221868800732,220.06134140623695,7720.883033829577,7755.3716924233395,False,,14.173595033509354,quick_check
43,0.000130644912362431,117.41083839087224,7229.640682067294,7366.7798436764215,False,,102.33312572667279,quick_check
44,0.0005826118643461088,633.6659446540784,7624.226191711496,7245.110247057417,True,394.1551474996456,4.056003229840318,quick_check
45,0.0003589889295247054,344.7476177983011,7560.974182087417,7470.776564289116,True,273.76307973636114,8.83189194134736,quick_check
46,8.180403626222086e-05,89.39283790290544,7182.73359330581,7347.890755402905,False,,68.91046157174046,quick_check
47,0.00024671566722837346,226.83565780884834,7416.464693127391,7444.179035318542,False,,54.24660290179402,quick_check
48,0.00011596299747938313,120.35169150813388,7167.210289101861,7301.408597593728,False,,58.92380532051537,quick_check
49,0.0005876134466815621,602.2063487063789,7762.539791483914,7414.8834427775355,True,416.131580790154,73.83128733818718,quick_check
50,0.0004981728800570645,419.22023529508,7801.610317771659,7636.940082476579,True,461.27043182185247,56.78079507352113,quick_check
51,0.0004724648840868369,487.75345320855445,7658.078075525465,7424.87462231691,True,882.4980162841293,127.05741139702295,quick_check
52,0.0003334129594788658,336.73911366748047,7624.183254783034,7541.994141115553,True,357.21695583614485,28.15406924083682,quick_check
53,0.0001822933561673075,210.9571573814091,7360.033905725832,7403.626748344423,False,,62.21480333373403,quick_check
54,0.00023984161247018717,240.4267876384236,7346.121652301764,7360.24486466334,False,,24.258067498040557,quick_check
55,0.00045282830687346767,492.86964036185196,7739.47074807179,7501.151107709938,True,374.24192967431185,35.416969656642614,quick_check
56,0.00045241131635577307,444.81544099353124,7380.853418852247,7190.587977858716,True,417.27963893639276,25.880949987241696,quick_check
57,0.0006109661853468451,637.5798435869244,7896.359834397655,7513.32999081073,True,612.5104814873179,45.413778815488136,quick_check
58,0.00032214654536734627,295.39917638291035,7592.904585684319,7552.055409301408,True,331.44597933300986,51.774584592762025,quick_check
59,0.0002525975197705149,284.87874561675596,7290.683659504484,7260.354913887729,True,308.0184742391851,67.81885090120946,quick_check
60,0.0004574606455937477,425.0256446968648,7566.4596702737945,7395.9840255769295,True,391.4892596839124,37.4933105201119,quick_check
61,0.00025460019774655135,254.44234397801415,7347.774188894121,7347.881844916107,False,,33.143730135558485,quick_check
62,0.00037741089838234124,440.9137988048996,7454.732362008478,7268.368563203579,True,299.67851412271864,31.424134531382425,quick_check
63,0.00020896515319848724,200.98247295594683,7588.952049192634,7642.5195762366875,False,,25.02024146148363,quick_check
64,0.0001378258937821379,132.86236986537963,7406.975423193517,7528.663053328137,False,,13.270380403726842,quick_check
65,0.0003866629593106349,323.5758935862307,7542.139892403512,7473.113998817282,True,368.7660193375804,41.836034492624364,quick_check
66,0.0005171490409160525,523.0211257017061,7566.043880628793,7297.572754927087,True,303.5384289908258,3.4542791543680345,quick_check
67,0.0007379743797437757,762.1068942861933,7918.612284442164,7411.0553901559715,True,327.54396582628834,27.866227641589127,quick_check
68,0.00021446633200471483,187.2940735645477,7224.251983716411,7291.507910151863,False,,25.700854328457037,quick_check
69,0.0005222548172097074,566.6910656569019,7719.871022795323,7407.729957138422,True,394.14638179714456,68.03578808325247,quick_check
70,0.0001310257977093292,123.45021458257011,7284.453054019206,7415.5528394366365,False,,4.412078348041613,quick_check
71,0.0006269825525890897,657.5840023593906,7703.601611531505,7300.567609172114,True,328.7998626744875,42.054536455639614,quick_check
72,0.00026580655850269846,261.8481042009565,7498.296518259382,7490.998414058426,True,283.6760788756131,58.43073809161916,quick_check
73,0.00018107531432589344,200.11144011354278,7491.056331344908,7545.494891231366,False,,22.92598026329916,quick_check
74,0.00032695344737689497,309.26072783794376,7450.557000184975,7395.846272347031,True,379.35557039629896,28.77539491980073,quick_check
75,0.0004189436373794072,382.20748085129134,7434.8811190178585,7307.223638166567,True,312.8195806522159,17.66186708546297,quick_check
76,0.00023357306476520735,230.41594840631754,7356.041949619544,7380.176001213226,False,,66.84382026341814,quick_check
77,0.00023326579702006697,236.8122504253916,7434.791173641403,7452.528923216011,False,,40.06027888227677,quick_check
78,0.0002188608438245163,245.14197381748033,7681.866483988342,7691.274510170862,False,,45.6374529741054,quick_check
79,0.00046895713389875145,475.86111469044044,7762.037825162265,7540.726710471825,True,485.3797946902759,113.34805381959328,quick_check
80,0.0003363867084297669,313.9980004509607,7432.287984615461,7372.8399841645005,True,264.3310584908077,6.272035095340891,quick_check
81,0.00032337115979625113,406.0921986418921,7648.992267429365,7497.450068787472,True,348.2916724710435,7.976156511846474,quick_check
82,0.00013025685304795823,138.171652971638,7354.000184330546,7470.378531358909,False,,39.60115910756643,quick_check
83,0.0006923972254051794,689.229024844651,7800.967297576452,7366.288272731802,True,474.36439715229005,61.019825956240766,quick_check
84,0.0004339401407928177,399.97129992242463,7526.326044127146,7380.904744204721,True,259.70018053524797,74.00466307348603,quick_check
85,0.00029072666286976927,296.5630237046235,7565.098883438886,7523.085859734263,True,355.34282245344446,8.828517641479042,quick_check
86,0.0004182844237029669,409.71888237422354,7639.395904210913,7484.227021836689,True,341.0102106210035,90.02280297567359,quick_check
87,0.00021020115038702605,195.63893496531466,7568.056199935329,7626.967264970014,False,,34.0284037843149,quick_check
88,0.0003458990138824805,355.09748163152466,7697.84181370648,7597.2943320749555,True,276.769008337218,51.17447535488383,quick_check
89,0.0025058612214118123,2674.8793552620514,9729.848572415684,7309.519217153633,True,907.0085136652693,14.043934918814244,quick_check
90,0.000492076965382972,501.73412566298214,7606.6168922018505,7359.432766538868,True,301.87378678741965,65.28248593858135,quick_check
91,0.0002866335124808132,256.22049290789187,7544.680529322157,7543.010036414265,True,347.0871491954652,42.50311593489101,quick_check
92,0.0003623307681032064,383.7464185477292,7542.434703784385,7413.238285236656,True,375.01774525327676,6.894372108184911,quick_check
93,0.00025343821000834327,231.42915047204139,7423.983324226959,7447.104173754918,False,,111.12177969660189,quick_check
94,0.0007166917998631292,748.4861394282303,7859.45726086441,7365.52112143618,True,295.1080621857051,26.91316034394721,quick_check
95,0.0001239490135289185,103.84606397221991,7252.597419026533,7403.301355054314,False,,48.983579075264785,quick_check
96,0.00014455132748440662,146.82214610142336,7445.9775206598415,7553.705374558418,False,,49.86452952648454,quick_check
97,0.002246901682115294,2354.507627832428,9585.70062103063,7485.742993198202,True,692.7452309160586,77.44002527659856,quick_check
98,0.0006905905197284557,757.4251522027077,8035.442501515678,7532.56734931297,True,278.8439645689517,19.847317888472375,quick_check
99,0.00034519945304642386,325.9203696189725,7641.970110266196,7570.599740647223,True,281.9102290411112,62.006181175013495,quick_check
100,0.00046045396459048246,461.7062275829878,7502.987382472046,7295.831154889059,True,330.2777394149792,39.09799282068981,quick_check
101,0.0005206122388708053,534.2667799771009,7762.527388021147,7482.810608044047,True,333.7088084653654,43.67907715376417,quick_check
102,0.00036519655908178475,387.40084994259576,7611.258113627937,7478.407263685342,True,368.95353858426523,61.57663853788276,quick_check
103,0.0002978329523621771,285.45691238399144,7551.383039657026,7520.476127273035,True,362.8809301867739,110.37251861470484,quick_check
104,0.00034613625432410315,371.31622651584735,7694.459676700304,7577.693450184457,True,480.19482502252885,8.973222354969385,quick_check
105,0.0001238978121850209,121.95377374058484,7318.828032085726,7451.424258345141,False,,70.65140301173436,quick_check
106,0.0007243513094406038,662.9624800284339,7727.293449471411,7318.880969442977,True,352.5543614408442,28.54050603987573,quick_check
107,0.00015791421009117248,162.88419965127775,7468.205827382945,7559.871627731668,False,,12.304580136591065,quick_check
108,0.0008868739091503133,779.5537550643154,7799.042715835919,7274.038960771603,True,374.7229145579891,49.48913014057753,quick_check
109,0.0007375894780099454,691.9670433513685,7801.046195365167,7363.629152013798,True,277.74702656292476,57.402278096671026,quick_check
