run_name,sample_id,localization_error_m
final,1139,58.072649917893074
final,1140,91.80953994761312
final,1141,36.862129512578655
final,1142,40.54361794143712
final,1143,58.60313204841765
final,1144,23.902204718264553
final,1145,28.39764580599182
final,1146,46.39197571505836
final,1147,86.83480035889119
final,1148,48.48274221436039
final,1149,61.93182009576546
final,1150,41.21917676618176
final,1151,62.49516186389533
final,1152,84.23209083361371
final,1153,15.981517714778308
final,1154,14.648000828459406
final,1155,49.337765303318015
final,1156,30.86603708147495
final,1157,20.1792620761816
final,1158,12.658339741121164
final,1159,32.22035660350724
final,1160,85.32670887279014
final,1161,37.651005777462224
final,1162,62.24869885464663
final,1163,23.526346806104584
final,1164,84.43493786287979
final,1165,14.930451679196171
final,1166,62.15977961786018
final,1167,66.42817619875142
final,1168,37.616393005877
final,1169,21.662978975071912
final,1170,24.482782321989315
final,1171,48.6173681142339
final,1172,55.51538836310097
final,1173,47.32484278803982
final,1174,57.768218450901394
final,1175,51.551921170477016
final,1176,99.80173698254325
final,1177,45.44778627595534
final,1178,78.32173991253013
final,1179,114.12085982765988
final,1180,91.71494990219956
final,1181,86.35023149955272
final,1182,55.227136285642594
final,1183,18.977190040971827
final,1184,27.889225181213153
final,1185,15.571891227123853
final,1186,58.879584758698144
final,1187,38.006699167683074
final,1188,18.62479609750164
final,1189,76.34567139714913
final,1190,26.674003541034814
final,1191,26.518464038308707
final,1192,24.941760444572513
final,1193,82.55990131865263
final,1194,13.752477880786557
final,1195,107.81533059943358
final,1196,37.806518653770645
final,1197,9.097426597713412
final,1198,20.459557923540494
final,1199,52.13002774836113
final,1200,70.01946024899273
final,1201,8.516606689708208
final,1202,45.36359416044814
final,1203,31.187252822960634
final,1204,48.897097259576
final,1205,21.750439083130424
final,1206,54.97716734785058
final,1207,19.441329555350514
final,1208,40.293241286880296
final,1209,82.75596547055116
final,1210,78.36491810473362
final,1211,86.40443040683807
final,1212,79.37000769089119
final,1213,17.15339140127317
final,1214,75.19814061069692
final,1215,71.61927760761787
final,1216,39.57674804380142
final,1217,43.78756232717116
final,1218,90.43566216828498
final,1219,33.11457992151205
final,1220,50.895722356309456
final,1221,11.736283683900442
final,1222,31.76817379448879
final,1223,27.690362937081197
final,1224,128.9203192448337
final,1225,37.25850916858859
final,1226,2.734789472878637
final,1227,62.61317264764851
final,1228,28.982330930326714
final,1229,43.71492519772336
final,1230,9.889041396921323
final,1231,61.17675266054733
final,1232,22.961187282780315
final,1233,78.91062323578198
final,1234,96.81544351667769
final,1235,62.619780118942316
final,1236,102.5510228045552
final,1237,87.13421207376587
final,1238,78.42814082451834
final,1239,20.749146959378848
final,1240,9.025412423005555
final,1241,92.77641429065109
final,1242,42.850243064904255
final,1243,38.4103452020572
final,1244,119.86468024231058
final,1245,81.30708195935694
final,1246,27.02023497152163
final,1247,14.494718521764272
final,1248,7.758804615346529
final,1249,64.86955549854198
final,1250,7.391095495055735
final,1251,57.47511863509139
final,1252,18.6186340097755
final,1253,38.71281583936618
final,1254,22.577697950734738
final,1255,24.3131907023979
final,1256,58.35457118730771
final,1257,82.26080267450246
final,1258,21.49689343703215
final,1259,24.097159139922322
final,1260,45.06363194041458
final,1261,10.550746316639444
final,1262,149.74832998263565
final,1263,15.315716254263467
final,1264,18.460562301021056
final,1265,25.455072543102922
final,1266,70.2217030003293
final,1267,30.00310355136789
final,1268,23.95951826365648
final,1269,64.51225274763775
final,1270,70.67355129283219
final,1271,165.27420268525336
final,1272,51.81974186673767
final,1273,46.20658186784053
final,1274,21.730992458691105
final,1275,39.87260857056497
final,1276,2.39134661832537
final,1277,19.364083754175507
final,1278,20.664476810424564
final,1279,49.53833017917044
final,1280,30.824314408325407
final,1281,78.61931817879346
final,1282,19.78929253340695
final,1283,84.95102976997602
final,1284,46.34631732840155
final,1285,19.968072683254825
final,1286,17.30295156747143
final,1287,44.14781383589897
final,1288,74.21785715117589
final,1289,64.52487281493852
final,1290,42.11204084352556
final,1291,24.95725723125608
final,1292,25.45749085610762
final,1293,21.184776838660305
final,1294,56.241649065003834
final,1295,50.10591848052945
final,1296,79.58319220539508
final,1297,88.50902108957459
final,1298,126.37629157855656
final,1299,54.46751118291226
final,1300,33.92529179951318
final,1301,64.12835526099451
final,1302,127.92580515941653
final,1303,79.3968198172036
final,1304,72.77296897781379
final,1305,35.07464974664651
final,1306,11.42090044540735
final,1307,60.956627193640514
final,1308,138.85843245416956
final,1309,125.7533395773742
final,1310,17.83263771159625
final,1311,69.22447956487628
final,1312,32.72539504755355
final,1313,95.86507973107815
final,1314,21.006576040703084
final,1315,11.529898984665362
final,1316,90.09855061111226
final,1317,88.21289367950729
final,1318,42.0089771407621
final,1319,55.36160766443753
final,1320,59.35498384529797
final,1321,83.07281025152024
final,1322,39.932673943810705
final,1323,17.26347618676677
final,1324,73.02886747161065
final,1325,32.66319410885053
final,1326,44.453442767287385
final,1327,24.905141228888816
final,1328,28.73317641277182
final,1329,13.896613615300014
final,1330,25.644048024199204
final,1331,40.037172351656295
final,1332,43.37405422837439
final,1333,70.83740705969774
final,1334,37.07052833281337
final,1335,67.22047392264493
final,1336,85.00012065066122
final,1337,14.902673245837121
final,1338,97.09258398226942
final,1339,86.00755401305918
final,1340,127.81133864385728
final,1341,15.831038271757203
final,1342,41.22235741179022
final,1343,24.92739416886957
final,1344,15.559310924777627
final,1345,55.28735022060084
final,1346,49.97871881936104
final,1347,36.15864984235435
final,1348,14.506379426590106
final,1349,62.06968155123704
final,1350,5.568373672867839
final,1351,31.4867109688426
final,1352,53.134061890094
final,1353,71.73141248387645
final,1354,81.2588398724844
final,1355,113.17308839872315
final,1356,76.40720791444336
final,1357,102.22280109289312
final,1358,12.867114417758627
final,1359,27.59284424108331
final,1360,73.61284257137953
final,1361,32.36298966459037
final,1362,17.566684352842408
final,1363,103.06757688296099
final,1364,77.0954353708797
final,1365,33.94424083339246
final,1366,138.49588028501464
final,1367,35.348350361589134
final,1368,60.702666045834754
final,1369,6.47497222783575
final,1370,26.586397659649194
final,1371,17.921469854170976
final,1372,33.35430118540677
final,1373,46.80170364179657
final,1374,55.58021381091425
final,1375,27.974036278949296
final,1376,92.72486084036842
final,1377,28.811724446778776
final,1378,71.57424956891414
final,1379,45.391923055911874
final,1380,25.846028855290633
final,1381,51.87587113038402
final,1382,18.50492066640401
final,1383,22.21517956017935
final,1384,78.91776976272074
final,1385,22.144911580322223
final,1386,35.72723987373833
final,1387,7.554519293688571
final,1388,49.701884764601715
final,1389,64.62102481730236
final,1390,50.3224316504121
final,1391,33.929372986419345
final,1392,53.2292244408466
final,1393,21.67669366654364
final,1394,84.25077953639907
final,1395,59.31477415400775
final,1396,82.0876584992003
final,1397,76.21319330829067
final,1398,93.09997442407945
final,1399,40.928099777960114
final,1400,10.28101078365346
final,1401,60.23321121887845
final,1402,42.46562338828208
final,1403,114.39822562195727
final,1404,71.45999472371125
final,1405,32.15738631061821
final,1406,81.95593392822886
final,1407,70.99570670043899
final,1408,35.3824171929192
final,1409,31.91739950972326
final,1410,14.345774581485644
final,1411,65.89098568645386
final,1412,51.33737143517073
final,1413,35.74609500599391
final,1414,10.764250168659572
final,1415,42.06861432682328
final,1416,28.82700093729585
final,1417,134.66062797737246
final,1418,75.76886909048721
final,1419,32.997446359188906
final,1420,62.94207712011505
final,1421,84.67036328970953
final,1422,26.638375125199573
final,1423,21.763535896591925
final,1424,30.472882831906475
final,1425,143.69242285046553
final,1426,43.5357765584466
final,1427,8.607165025831293
final,1428,32.647304521016984
final,1429,28.674793132929242
final,1430,74.91479628090914
final,1431,39.422819619973325
final,1432,48.978605669626674
final,1433,29.93727212694708
final,1434,36.791003676941976
final,1435,13.95174656984629
final,1436,25.476926246416376
final,1437,17.35627848864692
final,1438,31.40394849800715
final,1439,102.2272046776032
final,1440,27.283285608424265
final,1441,71.31369667794326
final,1442,52.089451196972504
final,1443,78.87445676339314
final,1444,38.849041268595684
final,1445,27.465989274974273
final,1446,18.892545332544938
final,1447,38.406260257213795
final,1448,56.52258241024033
final,1449,39.287499880167864
final,1450,70.76822649914686
final,1451,71.93300013155974
final,1452,56.54580232160294
final,1453,7.10430081384141
final,1454,89.22741231704346
final,1455,138.8564818225442
final,1456,32.61505278500288
final,1457,73.50212218919894
final,1458,19.1345203801082
final,1459,44.078866563215136
final,1460,75.52044601333164
final,1461,24.25087932807179
final,1462,15.316438978326392
final,1463,3.0495381717563825
final,1464,29.745033556106975
final,1465,118.06020615542155
final,1466,13.604970295436777
final,1467,18.227684297115314
final,1468,10.43788660711845
final,1469,54.399925836886574
final,1470,17.801348077591314
final,1471,25.709114896814427
final,1472,16.41027711179057
final,1473,33.836216272134415
final,1474,71.58734951359494
final,1475,28.118111725667266
final,1476,7.997333374503073
final,1477,26.853378664631045
final,1478,3.822395197166299
final,1479,51.176421932554064
final,1480,35.19262903792464
final,1481,44.14243585440142
final,1482,23.096652867740676
final,1483,39.36831501178308
final,1484,85.01215929369464
final,1485,12.918618148149932
final,1486,42.74543313387679
final,1487,41.10829247942546
final,1488,44.78058090656614
final,1489,24.259492262528717
final,1490,83.66566146263139
final,1491,40.11996116021271
final,1492,64.98040521141245
final,1493,19.609302024809068
final,1494,20.452382036274777
final,1495,54.5795964412961
final,1496,43.08253471706305
final,1497,99.87051552628165
final,1498,56.40868439347017
final,1499,35.76243314992531
final,1500,85.40391833221318
final,1501,11.041499123135807
final,1502,29.916258075223283
final,1503,37.3711698819134
final,1504,29.384166595394703
final,1505,26.498673440717543
final,1506,60.83861559316585
final,1507,23.246656009108477
final,1508,3.377963993420833
final,1509,109.67561308894798
final,1510,17.92167753454995
final,1511,28.46429870283572
final,1512,81.62067832733507
final,1513,52.813450982693254
final,1514,42.30701532400917
final,1515,66.81024220690371
final,1516,49.34164960085841
final,1517,17.228942394558523
final,1518,82.96775702659349
final,1519,40.87662278669862
final,1520,37.417407847681616
final,1521,38.20461927000528
final,1522,28.45944546112806
final,1523,39.99290287764421
final,1524,84.14812182104261
final,1525,20.883305079410935
final,1526,35.885250492659594
final,1527,15.249480024636075
final,1528,87.52613532387423
final,1529,19.284734482565085
final,1530,58.48364453684656
final,1531,14.216760188468811
final,1532,26.751620933829898
final,1533,29.99044099128455
final,1534,25.409845115426677
final,1535,53.48420295586021
final,1536,44.550857591821696
final,1537,63.76932605244237
final,1538,114.65601831317412
final,1539,44.95579870588213
final,1540,28.2125596862355
final,1541,14.481426211458365
final,1542,29.230167069527816
final,1543,50.37406517387547
final,1544,30.64127539729465
final,1545,55.16281144059224
final,1546,86.44901252896733
final,1547,19.605896953517494
final,1548,62.44735048519151
final,1549,42.934540300252415
final,1550,49.24985633596347
final,1551,81.97462475003778
final,1552,35.412928899628895
final,1553,66.01842167329725
final,1554,63.521811168491304
final,1555,26.89007375014866
final,1556,40.19736598404429
final,1557,66.20131749694437
final,1558,22.666581163028642
final,1559,39.86251427844613
final,1560,11.906513523489878
final,1561,50.52557522762545
final,1562,10.136789315399955
final,1563,36.47597535774853
final,1564,31.266222377748093
final,1565,14.811815862902732
final,1566,70.96572345686295
final,1567,10.698135566876154
final,1568,51.995772988979226
final,1569,32.76848320760669
final,1570,74.490330304601
final,1571,23.677009558732927
final,1572,52.481763468838075
final,1573,49.2019904105373
final,1574,21.529772557658077
final,1575,9.03030585650571
final,1576,78.74669593125893
final,1577,47.60299263672779
final,1578,33.41363491241684
final,1579,71.57908313030305
final,1580,23.371938669071234
final,1581,96.20021510809693
final,1582,62.163500098472475
final,1583,98.7437952719956
final,1584,49.566874640239185
final,1585,144.60620173072232
final,1586,40.30271447004468
final,1587,9.343016955824544
final,1588,92.24262733151244
final,1589,52.787408594343766
final,1590,17.58692481136542
final,1591,16.276452023128222
final,1592,30.358467542568736
final,1593,4.964105610612984
final,1594,9.117882978252705
final,1595,61.95423851400696
final,1596,97.96396228212146
final,1597,18.695903965442177
final,1598,57.34643039090152
final,1599,30.216828556070208
final,1600,36.57745425147994
final,1601,50.200606182298976
final,1602,56.6372949998195
final,1603,56.449527167542186
final,1604,52.576661657418924
final,1605,61.90345243872205
final,1606,90.59947547750998
final,1607,6.189937926049092
final,1608,7.979223081258157
final,1609,132.60759501037964
final,1610,102.22000882562372
final,1611,47.18521881110657
final,1612,36.25895808418973
final,1613,56.37983111476005
final,1614,104.42914858511637
final,1615,64.08762191865094
final,1616,51.02731330897008
final,1617,38.080880513775426
final,1618,95.84219089081509
final,1619,65.4621678884624
final,1620,50.25348532599382
final,1621,15.1266015546891
final,1622,14.215623924570917
final,1623,56.40994953280098
final,1624,76.62144359473464
final,1625,55.88432338446296
final,1626,98.91685889812774
final,1627,78.97335175402382
final,1628,53.79373861561143
final,1629,49.56734513399792
final,1630,92.45881196373935
final,1631,27.728700331501244
final,1632,62.70370708081226
final,1633,46.34644348717423
final,1634,49.2188510655
final,1635,25.244100375776306
final,1636,33.63285412174741
final,1637,18.872061015609262
final,1638,65.76916653210851
final,1639,57.248865427299606
final,1640,21.038814943393245
final,1641,56.1972686934704
final,1642,39.96798884636973
final,1643,29.416506023687127
final,1644,68.8039352916294
final,1645,22.033197577751945
final,1646,29.783218934629872
final,1647,12.401212654236847
final,1648,101.6183084868355
final,1649,19.748749725352845
final,1650,53.50931434043463
final,1651,26.579295907525093
final,1652,11.5323856464212
final,1653,75.2853949790217
final,1654,33.41636855758876
final,1655,22.77788904879121
final,1656,63.69990943044392
final,1657,84.27521933308662
final,1658,112.39431232260465
final,1659,19.779965584173134
final,1660,81.66284838475028
final,1661,115.36840234153064
final,1662,12.042357232202558
final,1663,144.30454656725098
final,1664,18.302602361231944
final,1665,35.594641409928954
final,1666,70.10785247370882
final,1667,39.17838458472302
final,1668,45.526184037382635
final,1669,66.64845277836444
final,1670,9.28875281252415
final,1671,11.80258206251155
final,1672,72.80308891103634
final,1673,95.52433342386657
final,1674,79.5544917805711
final,1675,24.57212937458433
final,1676,44.4235792944777
final,1677,20.314837169090005
final,1678,32.112462082573714
final,1679,19.669309181469508
final,1680,76.90582797057955
final,1681,52.890079587805424
final,1682,12.635630757623119
final,1683,83.13734169048954
final,1684,25.345036605256436
final,1685,50.24750150019842
final,1686,64.9012644841256
final,1687,22.67451944362973
final,1688,62.00200035189809
final,1689,17.170326909406683
final,1690,20.326476878832935
final,1691,111.89738119480253
final,1692,113.42627527738946
final,1693,19.165525705946678
final,1694,25.71225921173611
final,1695,42.10327114375574
final,1696,87.27353461139582
final,1697,110.6210719588641
final,1698,53.10759730992532
final,1699,4.047721061356794
final,1700,31.98120259980481
final,1701,57.58525291920217
final,1702,124.60046168530621
final,1703,18.53140417278582
final,1704,27.798562091025083
final,1705,21.977528354418947
final,1706,40.48953624285174
final,1707,94.64901044351792
final,1708,111.98146113762355
final,1709,59.35379704844958
final,1710,23.72154808162667
final,1711,45.96874042927611
final,1712,23.590629276774393
final,1713,37.96103586321362
final,1714,43.22703442446681
final,1715,69.08096505964178
final,1716,62.05684857247909
final,1717,30.10004017102436
final,1718,8.527695454215015
final,1719,88.79982718842554
final,1720,74.75876165199236
final,1721,7.149781724852483
final,1722,79.11928078491067
final,1723,119.36765196395143
final,1724,22.75696326127361
final,1725,11.892718155091218
final,1726,54.478223164118894
final,1727,19.215087835248802
final,1728,39.734577611114005
final,1729,13.045773589535157
final,1730,43.88793995844263
final,1731,20.806918310372364
final,1732,95.41852463886005
final,1733,55.52512458042214
final,1734,14.184681050268981
final,1735,59.32515497431906
final,1736,32.69589606135611
final,1737,45.25941974858099
final,1738,43.93500419531831
final,1739,15.143841293891365
final,1740,16.732151536589836
final,1741,34.99024878664291
final,1742,41.84490685769194
final,1743,34.873876210274055
final,1744,78.02502805715974
final,1745,46.7170474480994
final,1746,113.69836096327163
final,1747,33.9899139107024
final,1748,36.59486673796556
final,1749,38.34319342011203
final,1750,15.398516700623627
final,1751,43.94727840398775
final,1752,59.91579137877915
final,1753,72.76579079049152
final,1754,28.919346644109833
final,1755,64.72672384990409
final,1756,58.82357240749157
final,1757,72.95763789243364
final,1758,67.52304003545181
final,1759,45.930504626698145
final,1760,123.89430377517817
final,1761,41.73743577189917
final,1762,90.75392310179654
final,1763,29.306719431169604
final,1764,72.23177231403297
final,1765,92.828447713663
final,1766,55.602407755889445
final,1767,62.98673606261956
final,1768,77.3687077525337
final,1769,62.26935630318515
final,1770,66.63326500838275
final,1771,47.18744254961
final,1772,15.042463219534609
final,1773,22.47721713464292
final,1774,42.42540692288853
final,1775,134.77509346964882
final,1776,17.382090572560305
final,1777,10.520394496455872
final,1778,66.71611175468308
final,1779,31.771075822415288
final,1780,25.96133134531962
final,1781,38.982343419399264
final,1782,46.455696955339135
final,1783,13.981559404771026
final,1784,74.81511472684008
final,1785,78.46930050656036
final,1786,32.39221315998603
final,1787,12.524983799568577
final,1788,43.76568615177039
final,1789,30.885993134927972
final,1790,26.48441743918725
final,1791,86.63051928447018
final,1792,25.217331580083624
final,1793,35.022513158791874
final,1794,22.439138315249483
final,1795,53.70551632813495
final,1796,8.040321468272195
final,1797,52.304608197930115
final,1798,44.273101408464825
final,1799,69.95330031608653
final,1800,48.98813357310637
final,1801,59.82957265886694
final,1802,66.21934401976432
final,1803,36.538978896414655
final,1804,54.68723250696677
final,1805,76.04326294277816
final,1806,54.79896640824238
final,1807,43.19095448183096
final,1808,38.74378079280457
final,1809,17.770906973802703
final,1810,57.602624423283096
final,1811,18.565224794128817
final,1812,34.278240055256575
final,1813,49.737593543103934
final,1814,68.83152859193196
final,1815,58.89980046286345
final,1816,5.0657102024565095
final,1817,60.794281930869985
final,1818,29.00158299328701
final,1819,36.0252785186085
final,1820,66.19214438069096
final,1821,53.22054788394534
final,1822,35.766178501851584
final,1823,17.668859169714008
final,1824,90.56278218907042
final,1825,42.70503749158243
final,1826,49.01160945625907
final,1827,63.64281198638536
final,1828,53.93385592836489
final,1829,37.03987846833843
final,1830,78.49665272849396
final,1831,47.63908640412301
final,1832,24.071000043622796
final,1833,37.71553762900626
final,1834,3.4957704776759377
final,1835,107.81030834673483
final,1836,61.369846045336104
final,1837,127.07547980908848
final,1838,9.736110619154736
final,1839,24.368261439174283
final,1840,12.305534318552606
final,1841,30.579100695429084
final,1842,38.26114420682514
final,1843,53.43748417026264
final,1844,53.57317390755736
final,1845,46.53907853566739
final,1846,15.767035667574994
final,1847,68.07522966891695
final,1848,67.41662614908273
final,1849,62.67753628261076
final,1850,27.953028666731665
final,1851,30.043322351444985
final,1852,51.87869624816588
final,1853,40.514381285474144
final,1854,35.382010739390545
final,1855,68.48956547839104
final,1856,84.75252631115207
final,1857,49.07793619158977
final,1858,36.42865054112518
final,1859,25.096206674579744
final,1860,115.33137711484909
final,1861,66.42035070805932
final,1862,35.35253541098854
final,1863,13.7989623107333
final,1864,60.98185876156403
final,1865,47.73591143002565
final,1866,117.56110060451921
final,1867,5.513672669499867
final,1868,48.31399736772341
final,1869,101.3669823624995
final,1870,33.12854316149831
final,1871,40.46693787226031
final,1872,68.99673426545542
final,1873,42.67752592464154
final,1874,96.40959414420679
final,1875,36.89356609505889
final,1876,70.92282281851114
final,1877,45.10549754417082
final,1878,10.540724609919103
final,1879,81.89328804387142
final,1880,105.53359623080746
final,1881,19.297760187291722
final,1882,82.96473961288616
final,1883,94.43389830259841
final,1884,78.4322882249044
final,1885,60.445308241180136
final,1886,94.24108424638504
final,1887,26.970178778115503
final,1888,16.901003104304156
final,1889,19.837583114010755
final,1890,32.3257530510952
final,1891,15.31927353742458
final,1892,41.49746720247572
final,1893,58.95168109160587
final,1894,99.70111116632157
final,1895,108.85589534105405
final,1896,8.482577209784171
final,1897,34.69187508122688
final,1898,16.776762032711513
final,1899,55.67716916763068
final,1900,15.249076729710945
final,1901,27.91516586695329
final,1902,25.46719601556706
final,1903,30.15377194921477
final,1904,15.663959023728864
final,1905,62.036270683111354
final,1906,43.44289507920584
final,1907,77.81428530508599
final,1908,31.670078316374273
final,1909,24.443018123447516
final,1910,103.06985044703555
final,1911,29.03451123811645
final,1912,111.2449768607145
final,1913,91.7889154006524
final,1914,33.97329768484344
final,1915,118.31646733844299
final,1916,38.35937894411064
final,1917,65.76176762610717
final,1918,69.06357924765148
final,1919,23.99723021037891
final,1920,74.78747205232607
final,1921,16.07622085284202
final,1922,24.29810200674703
final,1923,53.05186632123282
final,1924,82.86923305017604
final,1925,94.39675543514524
final,1926,10.037352597197861
final,1927,27.995689847334916
final,1928,17.186085098528437
final,1929,50.36256105831777
final,1930,46.295811252877584
final,1931,52.37098470634888
final,1932,32.914569396832526
final,1933,68.685193860511
final,1934,18.941271911584067
final,1935,86.96708094633371
final,1936,120.1355965062009
final,1937,9.338682445481531
final,1938,23.77435673389982
final,1939,42.31803888794641
final,1940,29.295869630032826
final,1941,82.45174319336714
final,1942,24.410243499940968
final,1943,69.69339957377947
final,1944,19.06345183956499
final,1945,61.96792124241318
final,1946,93.07937689038063
final,1947,17.717816598467444
final,1948,62.86408092049653
final,1949,38.487028632151514
final,1950,23.416972231604692
final,1951,42.00103880058379
final,1952,14.910792066518884
final,1953,61.50214190573351
final,1954,94.52962334944556
final,1955,70.17440730823654
final,1956,50.23197899438847
final,1957,49.93908381487419
final,1958,39.17988889611344
final,1959,73.37457807270724
final,1960,83.62056539657247
final,1961,30.484495435762526
final,1962,44.531129520218364
final,1963,20.037964751674114
final,1964,40.07768123546319
final,1965,53.23348365435433
final,1966,60.1989047878604
final,1967,14.923150779632461
final,1968,46.05241613229874
final,1969,93.19765916855809
final,1970,37.74598902726466
final,1971,46.40711541600463
final,1972,47.3223813395434
final,1973,74.82270875011113
final,1974,13.603356020794557
final,1975,104.692527166085
final,1976,37.68975271748406
final,1977,42.1337947183123
final,1978,71.0723738479895
final,1979,70.7005955035721
final,1980,38.073021223289885
final,1981,2.3145940186836245
final,1982,58.61995512299903
final,1983,69.85624217882422
final,1984,38.96953005390847
final,1985,77.2022835647905
final,1986,2.6148815472308615
final,1987,35.08121624386058
final,1988,67.64509190292989
final,1989,133.4525184138332
final,1990,30.416435990284903
final,1991,48.86522595026385
final,1992,74.57778293610015
final,1993,67.41866514497423
final,1994,109.64032558432889
final,1995,6.6808595427848925
final,1996,45.389858997976624
final,1997,67.71336929421129
final,1998,81.37993174246628
final,1999,45.23882125358283
final,2000,121.43221955575892
final,2001,11.49279291765457
final,2002,91.18836701199808
final,2003,115.30335766566559
final,2004,15.096755234409997
final,2005,68.61344293478399
final,2006,48.32339517483564
final,2007,33.33005117285122
final,2008,5.63644088126126
final,2009,69.7531408157589
final,2010,61.081683175103365
final,2011,39.30442417309395
final,2012,85.9138650284888
final,2013,24.426774120277635
final,2014,93.29206926204995
final,2015,37.08346430821697
final,2016,73.25300837161411
final,2017,52.3536173102512
final,2018,65.2196836935589
final,2019,52.746242183143536
final,2020,72.6802791258656
final,2021,135.6721091366461
final,2022,13.504356528133204
final,2023,113.43008523134584
final,2024,120.63902090645574
final,2025,30.8534423472111
final,2026,32.06138477914867
final,2027,30.53569979815768
final,2028,55.35569502230887
final,2029,121.41545663396475
final,2030,75.50707349051842
final,2031,11.886930187513984
final,2032,32.93562877743116
final,2033,41.485176782849415
final,2034,39.915067820361436
final,2035,22.331998310921044
final,2036,38.53780821458181
final,2037,11.433450941794266
final,2038,24.72446217177518
final,2039,49.58771365138234
final,2040,36.659091894278276
final,2041,108.55313187075335
final,2042,83.89959947028501
final,2043,77.92605137961544
final,2044,49.324255134062795
final,2045,55.41047945859974
final,2046,65.8227850448036
final,2047,25.614104540864545
final,2048,21.62413563137004
final,2049,30.397094776822385
final,2050,70.24514969718201
final,2051,30.120292231272632
final,2052,23.722467348346186
final,2053,81.47024454621862
final,2054,21.222944189180684
final,2055,11.122026456649248
final,2056,45.42882434177487
final,2057,51.658839569665005
final,2058,31.656470032447558
final,2059,72.74604045308448
final,2060,65.10548321020937
final,2061,13.796355482780358
final,2062,109.39240015595094
final,2063,47.44419293256167
final,2064,45.46556732392357
final,2065,62.53618580080621
final,2066,71.10178417605263
final,2067,69.20052661043361
final,2068,37.70878285488665
final,2069,20.88497281514986
final,2070,41.28744823008783
final,2071,56.68829152296991
final,2072,28.17896544395706
final,2073,43.931583959185375
final,2074,53.82340814483575
final,2075,90.86223944047686
final,2076,23.51332798843845
final,2077,98.9132089185418
final,2078,37.98999406498454
final,2079,32.910689249575526
final,2080,106.12541945991799
final,2081,31.782725129007254
final,2082,54.05895819485893
final,2083,21.129181797376454
final,2084,58.89000394643834
final,2085,78.08804118046957
final,2086,150.5741735164812
final,2087,70.94211830473387
final,2088,56.676862305345324
final,2089,40.93149751896074
final,2090,9.558858719235086
final,2091,19.309221616201153
final,2092,25.54148541938651
final,2093,107.79697179835568
final,2094,72.90885695142772
final,2095,67.77950302879582
final,2096,59.64028110652654
final,2097,85.72071506770749
final,2098,98.89023634166793
final,2099,7.206394988496883
final,2100,16.88343803432636
final,2101,7.850697435988893
final,2102,10.30781244477991
final,2103,82.78497460046458
final,2104,15.808786134584174
final,2105,46.336461160636176
final,2106,54.43619468950938
final,2107,17.20339173428099
final,2108,37.37494231637848
final,2109,40.13393210265157
final,2110,15.409007498318138
final,2111,16.701160410195644
final,2112,104.00752241594134
final,2113,85.2334764622238
final,2114,24.255003196812194
final,2115,11.896379631399215
final,2116,20.116513623832972
final,2117,17.910000941859025
final,2118,17.026640902398146
final,2119,76.733780701413
final,2120,56.54617579695257
final,2121,53.850637704526434
final,2122,49.662960277760504
final,2123,61.87846656591762
final,2124,81.59885942779638
final,2125,29.509320044799754
final,2126,49.04383025325647
final,2127,24.03657684338596
final,2128,53.29413338303742
final,2129,35.427982824917166
final,2130,58.24183534783849
final,2131,44.143153557006116
final,2132,24.014650368790065
final,2133,17.08503231888445
final,2134,42.51456874280679
final,2135,19.16653370718584
final,2136,64.18310967232404
final,2137,56.91862239127495
final,2138,38.22501802427601
final,2139,6.138265905526219
final,2140,32.734676992510884
final,2141,22.121273418975342
final,2142,48.72587244005959
final,2143,80.95340378322126
final,2144,11.7286336182216
final,2145,89.37418585508766
final,2146,92.06250392915132
final,2147,57.733046777031355
final,2148,43.13454788023503
final,2149,95.04247698196066
final,2150,84.04410243488189
final,2151,38.128364593360075
final,2152,44.29503197405897
final,2153,31.438366903631447
final,2154,38.88746117257723
final,2155,17.882489086235466
final,2156,8.170286816343674
final,2157,7.3621457860122925
final,2158,124.31439322913761
final,2159,41.116793418175774
final,2160,46.91730243226568
final,2161,10.133333428473547
final,2162,21.02350465379108
final,2163,48.20903426016467
final,2164,37.17463812914388
final,2165,143.17721180952717
final,2166,75.30680661313335
final,2167,56.014828767555315
final,2168,79.40505498641777
final,2169,35.28213925320972
final,2170,29.424511679798748
final,2171,37.911901101544714
final,2172,114.58265863936131
final,2173,24.26984459777109
final,2174,17.97361613038725
final,2175,103.94412257823564
final,2176,40.92021693412281
final,2177,50.21140435461304
final,2178,44.361199506176874
final,2179,45.66405443406099
final,2180,45.55773692583502
final,2181,57.86107020612771
final,2182,29.68420397600541
final,2183,16.833894581126096
final,2184,29.625095774915053
final,2185,41.33899527322805
final,2186,35.40745274028801
final,2187,22.458724463291734
final,2188,12.285712661554347
final,2189,43.22863014252411
final,2190,54.19879083465426
final,2191,29.273654093643113
final,2192,30.896850351557326
final,2193,79.65757166302785
final,2194,23.30792325034587
final,2195,32.17483679473245
final,2196,20.832957234292017
final,2197,57.45363144065451
final,2198,82.47247491979277
final,2199,36.03526237071797
final,2200,32.90726303840238
final,2201,29.706431646579762
final,2202,81.64146607474466
final,2203,6.11102927819633
final,2204,69.3753553041864
final,2205,31.054445926315047
final,2206,113.44102096155915
final,2207,44.59497328394737
final,2208,123.23686013913694
final,2209,39.993912706616186
final,2210,7.983570920153378
final,2211,49.79976604706553
final,2212,14.861548495878104
final,2213,56.08597132220416
